doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
,True,Remote Sensing of Environment,该论文探讨了从传统测量到遥感技术的森林燃料负荷估算方法，这与大气环境遥感技术（如大气成分分析）密切相关，因为森林燃料负荷是影响大气成分和空气质量的重要因素。,"['forest fuel load', 'remote sensing', 'atmospheric composition']",Yanxi Li;Biyuan Liu;Sander Veraverbeke;Thomas A.J. Janssen;Binbin He,A review of multi-category forest fuel load estimation methods from traditional measurements to remote sensing and future perspectives: towards fire prevention,
,True,Remote Sensing of Environment,该论文研究了增强型社区微波发射模型，用于模拟多频段被动微波卫星观测在冻土上的情况。被动微波卫星观测是大气环境遥感技术的一部分，用于监测大气成分和地表特性，因此该论文与大气环境遥感技术密切相关。,"['passive microwave', 'satellite observations', 'frozen ground', 'atmospheric remote sensing']",Jianzhen Fang;Donghai Zheng;Xiaojing Bai;Patricia de Rosnay;Jean-Pierre Wigneron;Zhongbo Su;Xin Li,Augmented community microwave emission model to simulate multi-frequency passive microwave satellite observations over frozen ground,
,True,Remote Sensing of Environment,该论文研究了如何使用偏振相机和优化算法从非负矩阵分解中检索气溶胶光学属性，这与大气环境遥感技术（如气溶胶特性监测和大气成分分析）密切相关。,"['aerosol optical properties', 'directional polarimetric camera', 'non-negative matrix factorization']",Shikuan Jin;Yingying Ma;Deren Li;Wei Gong;Oleg Dubovik;Jin Hong;Zhenghai Liu;Cheng Chen;Zhongting Wang;Tao He;Yunduan Li;Boming Liu;Xin Su;Ming Zhang;Lunche Wang,Optimized retrievals of aerosol optical properties from directional polarimetric camera using optimal linear mixture of basis aerosol models supported by the non-negative matrix factorization,
,True,Remote Sensing of Environment,该论文标题和摘要明确涉及温室气体羽流的检测和划分，这与大气环境遥感技术密切相关，特别是与空气质量和大气成分分析相关。温室气体是大气环境的重要组成部分，其羽流的检测和划分是利用遥感技术进行大气环境监测的关键任务之一。,"['greenhouse gas', 'plume detection', 'delineation']",Brian D. Bue;Jake H. Lee;Andrew K. Thorpe;Philip G. Brodrick;Daniel Cusworth;Alana Ayasse;Vassiliki Mancoridis;Anagha Satish;Shujun Xiong;Riley Duren,Towards operational automated greenhouse gas plume detection and delineation,
,True,Remote Sensing of Environment,该论文使用无人机激光雷达和多源遥感数据来揭示中国森林的垂直结构，涉及遥感技术在森林结构分析中的应用，与大气环境遥感技术中的卫星观测、大气成分分析等密切相关，因此是强相关的。,"['UAV LiDAR', 'effective plant area index', 'multi-source remote sensing data']",Zhiyong Qi;Zitong Bai;Haitao Yang;Yao Wang;Kai Cheng;Zekun Yang;Ang Chen;Tianyu Xiang;Yu Ren;Yixuan Zhang;Yuling Chen;Qingpeng Wang;Guangcai Xu;Hongliang Fang;Qinghua Guo,Unveiling forest vertical structure across China through stratified effective plant area index using extensive UAV LiDAR and multi-source remote sensing data,
,True,Remote Sensing of Environment,该论文研究了基于冠层反射率实际光合成产率反演的方法，涉及红移吸收行为，这与大气环境遥感技术中的空气质量监测和大气成分分析密切相关。,"['canopy reflectance', 'photosynthetic yield retrieval', 'red-shifted absorbance behaviour']",Eva Neuwirthová;Clara García-Martínez;Sara Pescador-Dionisio;Adrián Moncholí-Estornell;Jaroslav Čepl;Miroslav Pikl;Zuzana Lhotáková;José Moreno;Shari Van Wittenberghe,"Actual photosynthetic yield retrieval based on canopy reflectance: The role of co-varying, red-shifted absorbance behaviour",
,True,Remote Sensing of Environment,该论文标题和摘要中明确提到了“卫星-based mapping”（基于卫星的制图）和“agricultural practices”（农业实践），这与大气环境遥感技术中的卫星观测和地表覆盖制图密切相关。虽然主要关注农业实践，但卫星遥感技术是实现这一目标的关键手段，因此可以认为该论文与大气环境遥感技术有较强的关联性。,"['satellite-based mapping', 'agricultural practices', 'remote sensing']",Yuchi Ma;Yawen Shen;Anu Swatantran;Courtland Kelly;David B. Lobell,STaPL: Scale Transfer with Pseudo-Labelling for satellite-based mapping of agricultural practices,
,True,Remote Sensing of Environment,该论文研究了高光谱激光雷达技术在 understory 土壤光谱检索和属性估计方面的能力，这与大气环境遥感技术中的大气成分分析密切相关。高光谱激光雷达是一种先进的遥感技术，可用于监测大气中的气体和颗粒物，因此与空气质量和大气成分分析相关。,"['hyperspectral LiDAR', 'soil spectral retrieval', 'atmospheric composition analysis']",Yishuo Hao;Li Wang;Zheng Niu;Yunsheng Dong;Jianying Liu;Guoxu Li;Chang Liu;Jie Bai;Kaiyi Bi,Assessing hyperspectral LiDAR capability for understory soil spectral retrieval and property estimation,
,True,Remote Sensing of Environment,该论文使用高分辨率SAR数据识别水环境中的塑料垃圾，这与大气环境遥感技术中的卫星观测、大气成分分析等领域相关，因为SAR（合成孔径雷达）技术常用于监测地表和近地表环境，包括空气和水质监测。,"['high-resolution SAR data', 'plastic litter identification', 'aquatic environments']",Giovanni Anconitano;Christian Bignami;Marina Locritani;Silvia Merlino;Filippo Muccini;Ferdinando Nunziata;Marco Polcari,Towards plastic litter identification in aquatic environments using high-resolution SAR data,
,True,Remote Sensing of Environment,该论文与大气环境遥感技术密切相关，因为它涉及使用卫星监测野火和进行烧毁严重性分析，这属于大气成分分析和遥感技术领域。,"['satellite-based wildfire monitoring', 'burn severity analysis', 'phenology-detrended indices']",Taejun Sung;Seyoung Yang;Woohyeok Kim;Yoojin Kang;Bokyung Son;Jaese Lee;Jungho Im,Enhancing satellite-based wildfire monitoring: An advanced framework for burn severity analysis with phenology-detrended indices,
,True,Remote Sensing of Environment,该论文研究基于空间主动-被动融合Fernald算法获取海洋粒子后向散射系数剖面，涉及大气环境遥感技术中的大气成分分析和卫星观测，因此与大气环境遥感技术密切相关。,"['ocean particle backscatter coefficient', 'Spaceborne Active-Passive Fusion Fernald Algorithm', 'atmospheric remote sensing']",Jinghong Xu;Qun Liu;Yatong Chen;Chong Liu;Peituo Xu;Yudi Zhou;Weige Lv;Lan Wu;Dong Liu,Retrieval of ocean particle backscatter coefficient profile based on Spaceborne Active-Passive Fusion Fernald Algorithm,
